audit_tolerance,operating_threshold,operational_step_change,audit_boundary_step_change,operating_threshold_step_size,audit_tolerance_step_size,dataset,model,protected_attribute,fairness_metric
0.02,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.03,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.04,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.3,,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.35,0.0,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.4,0.01,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.45,0.01,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.5,0.01,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.55,0.01,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.6,0.01,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.05,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.3,,0.019999999999999997,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.35,0.009999999999999998,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.4,0.01,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.45,0.01,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.5,0.01,0.01,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.6,0.01,0.02,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.65,0.02,0.04,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.06,0.7,0.0,0.04,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.3,,0.020000000000000004,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.35,0.010000000000000002,0.02,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.4,0.010000000000000002,0.04,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.45,0.0,0.030000000000000002,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.5,0.010000000000000002,0.03,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.55,0.0,0.03,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.6,0.049999999999999996,0.06999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.65,0.010000000000000009,0.060000000000000005,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.07,0.7,0.12,0.18,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.3,,0.11,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.35,0.01999999999999999,0.1,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.4,0.0,0.09000000000000001,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.45,0.020000000000000018,0.06999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.5,0.0,0.07999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.55,0.03,0.10999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.6,0.04000000000000001,0.1,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.65,0.10999999999999999,0.19999999999999998,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.08,0.7,0.10999999999999999,0.18999999999999997,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.3,,0.18999999999999997,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.35,0.019999999999999962,0.19,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.4,0.04999999999999999,0.14,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.45,0.040000000000000036,0.12,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.5,0.08000000000000002,0.2,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.55,0.02999999999999997,0.19999999999999998,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.6,0.11000000000000004,0.27,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.65,0.16999999999999998,0.33,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.09,0.7,0.05999999999999994,0.27999999999999997,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.3,,0.26,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.35,0.020000000000000018,0.25999999999999995,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.4,0.04999999999999993,0.26,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.45,0.010000000000000009,0.31000000000000005,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.5,0.020000000000000018,0.21000000000000002,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.55,0.010000000000000009,0.19000000000000006,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.6,0.09999999999999998,0.18,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.65,0.15000000000000002,0.16000000000000003,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.1,0.7,0.08999999999999997,0.19000000000000006,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.3,,0.19000000000000006,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.35,0.020000000000000018,0.19000000000000006,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.4,0.020000000000000018,0.21999999999999997,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.45,0.030000000000000027,0.17999999999999994,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.5,0.030000000000000027,0.22999999999999998,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.55,0.020000000000000018,0.24,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.6,0.08999999999999997,0.22999999999999998,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.65,0.06999999999999995,0.1499999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.11,0.7,0.020000000000000018,0.07999999999999996,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.3,,0.1499999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.35,0.039999999999999925,0.13,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.4,0.040000000000000036,0.10999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.45,0.0,0.14,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.5,0.0,0.10999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.55,0.050000000000000044,0.14,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.6,0.029999999999999916,0.07999999999999996,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.65,0.030000000000000027,0.040000000000000036,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.12,0.7,0.0,0.020000000000000018,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.3,,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.35,0.010000000000000009,0.05999999999999994,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.4,0.010000000000000009,0.10999999999999999,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.45,0.020000000000000018,0.08999999999999997,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.5,0.010000000000000009,0.07999999999999996,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.55,0.030000000000000027,0.05999999999999994,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.6,0.0,0.030000000000000027,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.65,0.010000000000000009,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.13,0.7,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.3,,0.040000000000000036,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.35,0.0,0.030000000000000027,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.4,0.010000000000000009,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.45,0.0,0.030000000000000027,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.5,0.0,0.040000000000000036,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.55,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.6,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.65,0.010000000000000009,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.14,0.7,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.4,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.45,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.5,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.55,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.6,0.0,0.010000000000000009,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.15,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.16,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.17,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.18,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
0.19,0.3,,0.0,0.04999999999999999,0.010000000000000005,acs_income,logistic_regression,race,dpd_violation
